x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.01743241361362958,0.026730293693318842,0.04269361567114139,0.05839801461367203,0.07767594634283151,0.09194493360758639,0.11227049338922179,0.1260460107420398,0.14537355434621668,0.16198518485738542,0.17943893133943614,0.19057960494863388,0.20746145977723252,0.22238159503082702,0.2379303257261909,0.24756127995619628,0.26209900821296367,0.2705855862072476,0.2839226678004259,0.29084610966885965
0.0,0.013831658025853757,0.03165106951757956,0.044452151510618924,0.06050553205993748,0.08124368429188203,0.0969008544609686,0.11800200579073845,0.1344684925823839,0.1558338009158671,0.17590963376149227,0.18498841901586796,0.2070766431978395,0.21956346762116097,0.2393575442750223,0.2517036893191682,0.26617901644162595,0.2774924491235964,0.290119865543928,0.301470194630645,0.3124830495442341
0.0,0.02082293707222569,0.03360625863608825,0.05188251262218511,0.07034023214737428,0.09302777698747683,0.11466186671338405,0.1369040573245764,0.16710432875437736,0.1893590599408017,0.21306028124216198,0.2414205898632671,0.26385805086492525,0.2878758596391311,0.311068289016037,0.3326874554920355,0.351148112771438,0.38102229234165114,0.39795065060916324,0.4159860352764292,0.44105636823929106
0.0,0.017831154395525108,0.026748951095361358,0.04654671345649004,0.056235546176869516,0.07438412633151578,0.08520948349187993,0.1094195043001387,0.12447366194631553,0.14445572239580534,0.15697576624436677,0.17762344425744545,0.19479050960864355,0.20922286883452168,0.22539509003052208,0.24211199587263932,0.25425748744007737,0.267067991312603,0.28660617637904967,0.30088867168385725,0.3106046637368296
0.0,0.009863834260424843,0.023412118836615085,0.03995181936191213,0.05097612441905056,0.07056662517215048,0.08673548922871577,0.10334564684225331,0.12247346679299892,0.14342297358710193,0.1611333834941664,0.17546631594041562,0.19255417610556816,0.20953872757434477,0.2265453551258651,0.2385605738155583,0.2530974714637997,0.268122911280605,0.28200999205766164,0.3000652121609813,0.30882026732138046
0.0,0.014388283595082874,0.026843492103759883,0.042888229594973445,0.0575579547895751,0.0777984662942698,0.09827453892767321,0.118731785391235,0.13587715142832682,0.15422497402504576,0.17606379714217724,0.18923765378144036,0.20637783587125064,0.22286703755143822,0.24043810581743386,0.2550647891384227,0.2708954942773985,0.2847525138468113,0.30190095777699566,0.31098625287855447,0.3233025555284573
0.0,0.013307077634455208,0.025420315054612393,0.04674480721727252,0.06684743467113305,0.08791080894124889,0.10970226664587103,0.1308459105654994,0.15710916798610258,0.1745634214951718,0.2004967522910385,0.22106658482417652,0.24277538020782938,0.262756609044886,0.28072303887461325,0.302752310559871,0.3217115122043155,0.3382311445662785,0.3554666273065547,0.3735564334044881,0.38676653714872883
0.0,0.01218983554484796,0.022154161199659343,0.03664334287362694,0.058283075710362786,0.07748662760400042,0.09599893985477233,0.11916659016788243,0.1402260851348864,0.1606200579800842,0.18522581164245713,0.21291286816596675,0.23108254534563777,0.25199054988808905,0.27352519678501724,0.2922873171802834,0.3094142929118064,0.32850008529263186,0.34837473904992716,0.36701165555786547,0.37923659634911266
0.0,0.014008406126303911,0.030020817279021263,0.043905686321419,0.059458763285800215,0.08331593238662183,0.09942527759264122,0.12247066870748519,0.14733266667720735,0.16301182527824976,0.18202783782895549,0.20213839187618937,0.22423410211969458,0.2403637652299448,0.25988987969631155,0.2749760345820334,0.2942585168094861,0.3091506745138288,0.32688042051639427,0.3369603266540816,0.3539455878871443
0.0,0.015016632282479523,0.025641229354111793,0.039289116795335886,0.06428215001373946,0.07881818240622318,0.09747976251411235,0.11877859082586968,0.13253412016956784,0.1529853058149567,0.17179988616155698,0.1938628938450452,0.20846295145170654,0.22826734831983697,0.24498047226799524,0.26319336156364426,0.2782407078255631,0.29193124438099743,0.30522041824475743,0.3239795838443524,0.33721180411692264
0.0,0.010285664122956152,0.02625821651506591,0.04092356807092022,0.060697866456833366,0.08305697864781214,0.09763759753708315,0.11981625544738614,0.13550166467555688,0.15748816077008093,0.17347401185703587,0.19559101743727292,0.2155792219307146,0.22772064721661128,0.24250289585524726,0.26311152146422934,0.2780490426292978,0.2919874757695794,0.3049010653184453,0.32353221188345754,0.33194007877631937
0.0,0.017123931726609337,0.028216418601927987,0.04188595773740136,0.06369103209872305,0.07782360454227032,0.09887042325766454,0.11440805131998813,0.13089437712915705,0.1497092729910016,0.16791861651774836,0.18984155177674314,0.20419935804556438,0.22081377268123992,0.23670297303786753,0.2510227488199946,0.26451540439266563,0.28151680565823356,0.29259740120769334,0.3083472171448686,0.31966534419773707
0.0,0.014487903868325235,0.03211318189142048,0.04382430162720311,0.05762574241860783,0.07461402773998548,0.0921167638672148,0.11398949577129613,0.13214008942669214,0.15434087894567766,0.1704382741168941,0.18545332830371558,0.20225708231148767,0.21579024249453033,0.22887702073210373,0.25299702440808985,0.26553756927948446,0.27253163389094276,0.2938415953187537,0.304089282289453,0.32037029724046423
0.0,0.01681241328853416,0.02959931530828285,0.04399988464700985,0.05724202950191128,0.07673840405816888,0.09548263914130867,0.11688396165820694,0.13176826114593362,0.15315748431450055,0.17167710282423987,0.18997588183935676,0.20984520631994863,0.2240132706272534,0.24243805484890626,0.2537440715986992,0.27319004268051117,0.2864938654522413,0.30112310289904454,0.3145051566322848,0.3268724146285947
0.0,0.012607753754235382,0.024495958215280892,0.045699887579542034,0.05364515845554638,0.07926415468941282,0.09344855250402666,0.11759892393254423,0.1400208926403906,0.15933708265995528,0.18436301766266344,0.2031987798170613,0.22217207726944566,0.23965259581616552,0.25801897928310824,0.2725218434067088,0.29493188809624893,0.3083048957314524,0.32801849808876904,0.34010040535080105,0.36006172831091765
0.0,0.01682521452705133,0.030664533873626595,0.0412264772919302,0.0594621621974833,0.07758001933578085,0.09170252493426742,0.1136580196761521,0.12856235933415053,0.1470973259247303,0.16164783638466204,0.17480174749103128,0.19618881239005076,0.20297599083770354,0.2138707869760945,0.22905155180976758,0.2401476130702945,0.25182976889166847,0.2590413362233311,0.2707369466048211,0.28450317205459236
0.0,0.01756549210858273,0.033057776763020276,0.044459778745443816,0.06033463450688291,0.08261263820101272,0.09471743341788078,0.11525755792799496,0.13041772047649455,0.15215934725689007,0.1698577041136371,0.18681860700965774,0.19892389536928512,0.2183001027184658,0.23667017223594583,0.2509387781226735,0.266323250846633,0.28301532214068625,0.29598800567776296,0.3079414747991932,0.32237434475591176
0.0,0.01619500586523783,0.03067922614813578,0.044643140589478,0.06374346677722989,0.081564912932307,0.0983427043206663,0.1113654944269935,0.13220841411833587,0.146810903762833,0.1667728198993468,0.18048849456308308,0.19284698167215752,0.2057203406076107,0.2193464336650086,0.23328405572881455,0.24529398614749565,0.2567397009862576,0.2685764031825607,0.28297446634375856,0.2905632662883889
0.0,0.0159516204631654,0.03159298667049062,0.04965166919512225,0.06702582381629599,0.08747828987116861,0.10618625605956196,0.12987017753677035,0.15463235639286105,0.17321194884568658,0.1983054641191161,0.22382706680545197,0.25135583541922857,0.2648230143973578,0.28446147383400355,0.30516215485692894,0.32422444354098623,0.34160906074023456,0.36250134430785214,0.37661123138127117,0.3999475329581467
0.0,0.013776839586181283,0.02603964154828608,0.043344753784955385,0.0642505839066658,0.08938856910910345,0.1096633116380975,0.13474668224259545,0.16362900234679673,0.18834214545931396,0.21614818637174105,0.23897140198351705,0.26573392857951783,0.28891472152571807,0.3078222445918995,0.33251869218445135,0.35168926089711977,0.3732072475265247,0.3900412441957304,0.41520860781699714,0.4284282654571608
0.0,0.01697445695117534,0.027983707991959927,0.04112551786849833,0.05625664109861529,0.07158628790476382,0.08708276417781532,0.10353825824313138,0.11611219911900197,0.13763505909823606,0.14584295604885472,0.1631509150232941,0.17487312157828463,0.18479351434124813,0.20200285919613553,0.2073656394136108,0.22087797497530473,0.23367811774861622,0.24367930537929974,0.25617672893642185,0.2598308970952244
0.0,0.014848026964070437,0.034427201697149634,0.0456156645263114,0.062084283865448606,0.08366933927086545,0.10486158402284802,0.12698357373296998,0.13961760351677904,0.16414240909438493,0.24289318700998486,0.3229102870989078,0.39012641968820777,0.47097236629024714,0.5407726553102399,0.6136441153906836,0.6872795174193603,0.758175565118602,0.8335465509297963,0.8927259901157633,0.9738712995318816
0.0,0.015093071735595476,0.022265146301596775,0.03734677022022021,0.054003611023337145,0.0715306554967339,0.08473445455364192,0.09890916324081218,0.11448639790972624,0.1290454299595294,0.14487595772121523,0.16251061621229027,0.1774188340574453,0.18760673125148736,0.2080135310347642,0.21342484626835548,0.22934426119649826,0.24471928096892928,0.25794997581262424,0.2682179713863224,0.27937906901407733
0.0,0.01608207157607197,0.027756315934628475,0.04426887869198322,0.06164605839532458,0.08218972674513006,0.09915776257499051,0.12212739569767857,0.14502618306115067,0.16387717363623522,0.18948991228003836,0.20719979226803265,0.22438608800505233,0.24997018366022933,0.2683347991660609,0.2905079064411876,0.3049731035645462,0.3235471486308021,0.34245568779426716,0.36026058358846286,0.3768487683035332
0.0,0.008556464985341189,0.02539365897284806,0.042047207936972614,0.055210463348103284,0.07310760821182442,0.09088423903448405,0.10797825178601347,0.1239564409127654,0.14010822576197837,0.1597729977219677,0.17388063474217236,0.18972174500373015,0.20383726929600343,0.2210310174635985,0.2359230714690989,0.24620724911984382,0.2589597287725808,0.2753805877928864,0.2882158872435852,0.2988671790884438
0.0,0.014261890970128057,0.02740830882954311,0.04078037894966279,0.05491421438512742,0.07249130494445849,0.093354609693349,0.1078090858403585,0.12739333606127307,0.1413996847764045,0.15732760263990306,0.17327098952950015,0.19058579247080265,0.20516083555333484,0.2174385331521034,0.22753682642368947,0.24002218269344827,0.25199633268404137,0.26232065514042097,0.27575081862519873,0.28957705915164456
0.0,0.013889792160332794,0.025027555606353044,0.04395235454407059,0.05866260153478753,0.07449512132112121,0.09278319441847122,0.11155356178885055,0.13275212423676372,0.14605926543224168,0.16452779170730017,0.177423321759122,0.19472654403258347,0.21526687136621142,0.22433019776291868,0.23882279050256622,0.2567770765279461,0.26880565729548045,0.2786554874573127,0.29118500647146367,0.29997996514594005
0.0,0.01098823832271325,0.028049556937725775,0.044995251439636834,0.05897021045025599,0.07915642404426693,0.09661907911322878,0.11708398674814699,0.1343457615517236,0.15542676944925735,0.1758480976138166,0.19404527041017652,0.21052072880906175,0.2269780205746529,0.2442382696719556,0.25528901870227655,0.2719526948515062,0.2865700242575495,0.2976858835672667,0.3096640560707184,0.3254551918322588
0.0,0.014837496118759869,0.02980633206317663,0.04252896349098599,0.057995103976174585,0.07660663526329876,0.09261417921084619,0.11293108074020505,0.12671249630878842,0.144295540790758,0.1604120476464673,0.1818370179935614,0.19196556493477165,0.20680898269702103,0.2272905147016188,0.23634860852015363,0.2509043718726081,0.26321322332565567,0.2758046568177819,0.2883064404588575,0.3040167249791496
0.0,0.012637790352404714,0.03013645673274959,0.04603548349298132,0.06603374066336466,0.07787458851616537,0.09791562803937912,0.11818760276601398,0.13576829282636543,0.15602285953282524,0.17513085296426334,0.1919148135218929,0.20782060385312343,0.227389664941643,0.2437462748481928,0.25944674076072055,0.2777148072804407,0.2954882306300176,0.30519076664722145,0.3231701454903742,0.3354470826897179
0.0,0.014186109292618638,0.02791344382054091,0.04137228505928386,0.0523824115058824,0.06537089783966804,0.08198621735667969,0.1015771915780729,0.11819914449789488,0.13412287449999702,0.1495957488260515,0.1634795956189753,0.1749701448917756,0.18716201983566047,0.2021394243440237,0.21242613622523845,0.22542792400701797,0.23839244084075092,0.24971835261673545,0.2611036990701337,0.2746879945090173
0.0,0.009593781253499033,0.02430289561533606,0.04079899088091278,0.05674757778434837,0.07523962477627374,0.0917223921894294,0.10827779927317584,0.12465005369873704,0.14136001604075465,0.15849382397592066,0.17168821324432065,0.18451187267783092,0.20345604993680977,0.2169187046188611,0.2301961025336982,0.24189313625155148,0.25102480514158665,0.2632076534602077,0.2765131501433322,0.2888678385464153
0.0,0.018401772041825408,0.02781646825242232,0.043992930391293275,0.06110936935739028,0.08249930166106915,0.10196957130906759,0.12014086927076076,0.13755917793112957,0.15811060755332934,0.17756310296994435,0.19447102076149822,0.2092792799576156,0.22358331989485536,0.24193462796026097,0.25747322518733595,0.2716070339546324,0.2863683774637867,0.2998114952051538,0.3128403838152494,0.3277591734293643
0.0,0.013536381388713242,0.028656473594505183,0.04285652731263233,0.0607135157729666,0.0805550658513721,0.09199954849948418,0.11115897765978196,0.1215870990492736,0.14042924792009176,0.15610418605446208,0.1714408877509203,0.19327073643382991,0.20392772942057974,0.2068080516527337,0.22558396423615523,0.2369380048228369,0.24698234537728692,0.2604945853181015,0.2683736713853441,0.2810326961296104
0.0,0.017697244793850184,0.026551095819359063,0.04525299618190455,0.0569756721106503,0.08044631087977766,0.0959836610357628,0.11676042713959704,0.13451425472740508,0.1542800675254866,0.18162134774678573,0.19891992320616564,0.21840162688664982,0.23393465487553336,0.2556518562542506,0.2713635645700575,0.28734043476797666,0.30649441098619634,0.32114756518136867,0.33692577900351994,0.3538590895939595
0.0,0.010087256730018378,0.022618723779104587,0.034108046451630236,0.046384120663818,0.06286940548746192,0.07325788779227162,0.09049449156748449,0.10499174603379775,0.12200733809568845,0.13699974521927583,0.15430768240804935,0.16838260791456566,0.1801436273612262,0.19483993965878987,0.20960981608106646,0.22047415383295285,0.23628888129427744,0.24999242562114632,0.26460983929635296,0.2745708317410915
0.0,0.018744207316719996,0.02962256969108642,0.04952575884123884,0.0610620545739007,0.07832908703562891,0.09703015533813023,0.11458730741936377,0.12974506750416887,0.14572784659904098,0.16381452036876165,0.17753376934602308,0.19392782387703894,0.2053201107323066,0.21714049387659048,0.23167151809800066,0.23989082232413875,0.2550474425251416,0.26348150735700787,0.27619709097583767,0.28450364297788616
0.0,0.01722647906416582,0.02865934397305596,0.04475917474403595,0.057604505130972865,0.07875857207777513,0.11013932362762428,0.13895165046347213,0.1655353807420157,0.20289842948575568,0.23607708246964096,0.26710254170507935,0.296238638778638,0.33054710573137036,0.3594278497280754,0.385489787333204,0.41628604117044365,0.4437276164732142,0.4712286067952789,0.49464638901352276,0.5238710933406014
0.0,0.016989992628094308,0.029307554680672646,0.04518541491884123,0.06237035282684421,0.08374921635000145,0.09883945717559396,0.1168530491076883,0.13340952391045272,0.15089563836757458,0.16974522946942183,0.1875600332250795,0.2023066581157695,0.21795116619527244,0.2306536666623393,0.24763108546219847,0.26542750380713764,0.27679068463201906,0.2910486918475553,0.3009599506773763,0.3107862975307573
0.0,0.02089826618427038,0.03030064374251307,0.045478044923277006,0.05829235173323775,0.0787350357373879,0.1008289728448317,0.11698034009575818,0.13773349718204114,0.15539478349668026,0.16968436325687278,0.18822442106424728,0.20688060392735816,0.21931170493962107,0.2364770374531498,0.2493402174159545,0.2666115791349386,0.28149045066169204,0.2956268361802438,0.30593132226849384,0.31882092023982084
0.0,0.017824675501511216,0.02895748300363863,0.04233591377627445,0.05880919531289685,0.07822996364736617,0.09797048475665439,0.11866078853758383,0.13880726972041904,0.16362323512427737,0.1843368309198501,0.20814756501580595,0.2278698005678346,0.24607310023583354,0.26735934543263445,0.285651906790348,0.30292450663468024,0.32008794170667243,0.34049432981111816,0.3593546770790924,0.3722855396001704
0.0,0.009365074596435298,0.02860264778375434,0.036101513127160055,0.0524023996330626,0.06836657681196973,0.07884682802470802,0.09727962548707672,0.11188750004516801,0.12576548783681007,0.13681882211755164,0.1495651762885363,0.16105924779318498,0.16967661814915727,0.18262232413310073,0.19015111651596128,0.19906574908817506,0.2085713031203059,0.22089167513641145,0.2269029356070646,0.23193245221828301
0.0,0.018109932874854684,0.02612580131744754,0.040919854470092894,0.05915763904130983,0.07321331558039379,0.0891444097861687,0.10778386036458695,0.12722800851137353,0.14467136135287714,0.1586704149401431,0.177364680511353,0.19095048684600924,0.21325934728006005,0.2293029477452247,0.23788146356692375,0.25310496068994437,0.26645144904674,0.28308665078808887,0.2987774057488151,0.3125255045063251
0.0,0.011632833472073195,0.02535411964228785,0.03650857320429886,0.050443741898519155,0.06456646397600771,0.08180691812717784,0.10045210428630805,0.11519274866339005,0.13709245958651733,0.15164862690383363,0.17271056482531835,0.1920226600503788,0.20892548603881037,0.22373010491121317,0.23959099615216042,0.25575248795465905,0.26981229713189053,0.2876422236466354,0.2980662896099063,0.3101709550306252
0.0,0.01151483227085625,0.023228068470962277,0.04171479454264092,0.053843889953313344,0.07505212767800021,0.08829417649999188,0.10836328807785642,0.1326614666194329,0.14669051776861955,0.1687499324824468,0.18315636862100576,0.20488113475282105,0.21864454080807982,0.23529358025357222,0.24706775642586692,0.2702551985111319,0.2807217972254002,0.29934516671466777,0.31160458385256584,0.32418578766336414
0.0,0.016211576098963617,0.033877207618465424,0.04918635565070355,0.06509826185081458,0.0780148045732838,0.09614887723202695,0.11279327103356278,0.134264794578683,0.1483337440044079,0.16552605265746317,0.1811944846737965,0.19982881200001462,0.2127430959132091,0.23028452929187665,0.24240975899484707,0.25553262708915175,0.2744555336912018,0.2814088519148288,0.291584355490576,0.3081742118399039
0.0,0.009633387164274448,0.02448732904455339,0.037425854362270944,0.052092913221213594,0.06894714660985053,0.0859454467298032,0.10376308149252794,0.11847643489074919,0.1329546074149853,0.1474113957020347,0.16328845092610023,0.17979206207858764,0.19276184366977464,0.20844424061212335,0.2172995604872439,0.23095598402643477,0.24225029977863563,0.25500670555997385,0.2619357855305997,0.2725579429490713
0.0,0.01476893565290594,0.027536530495258452,0.04333776109390414,0.0571051699793346,0.07568343738007331,0.09334689160206067,0.109353369119007,0.13321796201234615,0.14477460252788374,0.16587343620358266,0.18219934289642062,0.19641699285788727,0.2145256012058817,0.22844460132119906,0.2451858766936201,0.25842552465986657,0.27056558117712154,0.283873069325569,0.29596965791586954,0.31128324250702577
0.0,0.012447541082184438,0.025798309620529647,0.04061395977154398,0.05798324990931296,0.07351147968000901,0.08596317606405793,0.10321743399801755,0.12060976207204782,0.13327906450357022,0.15181676031614363,0.16574192355998071,0.17825023720060562,0.19506878209244516,0.20554631523935438,0.21607009297843352,0.2292867924169742,0.23843091959791016,0.24692161997285395,0.2580240482456993,0.2692071157015166
